scenario_id,val_Brier,val_minADE,val_minAHE,val_minFDE,val_minFHE,val_minMR
d2e6b540-10da-48c2-bbdc-f53f78a3e8af,0.64023834,3.448346,0.31747088,8.294786,1.324301,1
51993bea-1fe2-4d2d-af60-13d466f66fe0,0.0920028,2.7343652,0.04252761,8.563123,0.15053391,1
69a3e463-8bf1-472f-afac-2291f362ec51,0.84948695,1.2104042,0.14998335,1.8964196,0.36738276,0
d66fc07c-57f9-4a35-b0c4-97fa8d934038,0.36519733,1.6175873,0.08681062,2.2870724,0.3629098,1
c12cece3-333a-49ab-ae7f-7907af7f9369,0.008380953,1.4831431,0.18298887,4.278996,0.09173775,1
08954779-e32f-4c35-9bc2-60fbddead8ac,0.7018855,2.4980536,0.005394558,9.265024,0.0061028004,1
9a29b600-c9fa-40a2-a21e-578a3a10be87,0.87632215,1.8404328,0.033910993,2.0682855,0.25100112,1
50d464d4-f81e-465e-8778-34a7594a8f63,0.32209244,1.1635585,0.056277175,2.4389753,0.02980256,1
35af5c30-5cec-4204-89a8-0b043a19357e,0.9485331,1.1468557,0.21170634,6.2789736,1.375562,1
9e8927a3-777e-45a2-87c1-44f8bbaaeb28,0.99978113,1.2898562,0.04864018,1.9317212,0.094591856,0
89f4fa1a-b99e-42b7-8308-b5d50f5437c4,0.6461724,1.2722237,0.049385406,2.8622203,0.016133785,1
14673a62-9887-4f06-ad05-6d9d2e98b040,0.55387044,2.040618,0.45083803,8.329192,1.5839436,1
5cf69498-a227-4d10-991a-011110a55c3c,0.6742667,1.1995903,0.038015105,2.3552961,0.017098904,1
5127da5f-37eb-4dfa-a3e1-770ef924de8e,0.7853328,1.4927727,0.07419997,2.4735134,0.4631486,1
9a095465-d9b4-4f50-afac-257a11b87cd1,0.87102413,1.4208732,0.055724423,2.8901994,0.04865837,1
c8660c17-a0d0-412c-9379-f6d976c3de37,0.24321267,1.6433185,0.088939935,2.9403586,0.024634838,1
eb7d6ef1-50a1-499c-a6ae-f0c99a93ab1d,0.9878936,1.440063,0.10791627,5.7251134,0.6463468,1
a72ad7ec-9848-414b-875e-929b62ebedf7,0.3139552,2.8719068,0.19558707,4.403754,0.0458467,1
e792bf3e-a52a-4dac-80b9-3548ad269521,0.69160783,1.2532407,0.035765138,2.4557848,0.010438442,1
0a7322ac-64ef-4d1a-8a86-44f13e83dc9b,0.24690121,1.2001766,0.22565469,3.215359,0.6099882,1
6965fc4f-cd3f-4418-ab64-acbc2244b673,0.47756854,1.4725906,0.34130695,4.362115,1.5292432,1
2296e06c-0def-48da-9bf0-396251c7afaa,0.23412468,3.1777482,0.5990172,6.5885487,1.0061662,1
2ba16e22-cd6a-4bc5-b5f3-dceee12cad28,0.040544406,2.286905,0.46673506,2.6517608,0.022274733,1
b6571923-ef65-4876-855e-6adc973028bd,0.9205385,1.8735908,0.24237493,2.2884734,0.09704757,1
27fffeff-5e7a-4b30-965a-720e9c42ee16,0.9959975,2.5168655,0.04448043,5.588866,0.077418566,1
8b05b992-0198-43fa-8d8d-f22e18d4586b,0.6285588,1.6432575,0.16566582,2.4143763,0.077516556,1
9f778c44-cb04-409d-83d4-4f30663e24e0,0.7700007,1.3389066,1.1167451,2.08575,0.2666173,1
855a410c-2b0e-4cca-89b1-7f4b1b75c7ae,0.5649714,1.2167587,0.035105076,4.705545,0.35551572,1
f20e697e-3ef9-4e51-bbca-3dd164ee5e50,0.68925077,2.4282982,0.12825991,6.5772185,0.45105433,1
5b28f949-fd62-4606-9306-1ee099e920e0,0.6868242,1.4457436,0.01865732,3.095072,0.031143904,1
5f87fa21-d33d-45b1-b1f0-eb13fa610b06,0.79079014,3.084799,0.04772561,8.71125,0.25940204,1
fc1f5442-8db3-40a2-ae32-a1b943500725,0.9404839,1.2510715,0.02627525,1.9246753,0.04733181,0
428628a9-ce82-4c8a-971e-a28144681830,0.37804958,1.2970843,0.09589275,2.9391015,0.080402374,1
4110facb-73f5-4e44-85c8-1ae7ddb8a361,0.59206074,1.1376408,0.069524735,1.9590231,0.05054784,0
dafae29b-5b71-4d73-a059-b8a5b0c81ef9,0.84561354,5.7509336,0.028478412,15.266521,0.0034091473,1
77c1ac21-6b82-4fce-ae91-a88d3334d89a,0.9070851,1.5302753,0.059755076,2.560267,0.13421345,1
65f9954c-1a35-452f-9849-cfdc4a85e2e6,0.73997796,9.744324,0.030597882,32.308,0.0032904148,1
9848ff3f-dace-4c27-9757-8a3379dfb342,0.32517204,1.8834534,0.04119071,6.163627,0.009858847,1
9d776c27-4212-438e-88ce-039acc329833,0.329538,1.2606108,0.019990198,2.2910163,0.007676363,1
aa267c67-332d-4466-9571-c3a3ab679122,0.43937632,2.6857789,0.2984838,5.8324995,0.009953499,1
eb2d2f61-5c7d-4032-a699-6b4ea5603605,0.81987476,1.4369073,0.024220705,2.3100226,0.0052263737,1
0543fa2d-e8d3-408f-898a-98237353ebc5,0.99488616,2.200414,0.021370249,7.4560294,0.054094315,1
fa6d0e77-ee30-49fa-9900-9fd2fda4d11e,0.8536833,1.6215512,0.011902551,5.9610248,0.03857565,1
9bec2791-794f-49d0-81c4-5d4f5b98081d,0.99964184,5.037192,0.2875254,11.193437,0.024695635,1
085f17e9-ea0a-4edb-877b-ee837f3131a2,0.90272206,3.522196,0.35614648,6.139227,0.007843018,1
3bef5398-a192-48b4-80ab-a2c721edf4e8,0.956517,2.596717,0.041987333,8.05024,0.06423211,1
3a374af5-8add-44d7-a613-1f061b7da4ce,0.99693364,1.7240446,0.22235112,3.8134072,0.060712814,1
3a0a623f-f680-43d4-84d7-0fb9179b8c2e,0.68791455,1.5396537,0.043385737,2.1192439,0.05757785,1
7910e461-347c-4a70-be02-3293ee8fe8eb,0.5664903,1.3550801,0.0880243,2.3666,0.06573105,1
a39ffcb4-8266-468f-8139-e33ffd45a4ed,0.97526836,2.9727936,0.20557123,9.220742,0.1972177,1
7b0e8e86-1fee-4dcb-922c-23b3870da468,0.99338377,2.1504705,0.08099895,2.7247953,0.18672395,1
d96b9b1c-0b61-4158-bbad-00e7cb5367e4,0.37373105,3.904808,0.09793081,6.6410913,0.09452462,1
ae346530-d54c-4c36-bd0f-4f4c45c9268c,0.9379618,1.3547742,0.27292627,3.4246535,3.1404176,1
f98a10cf-2167-4004-8e30-1f026d0500a2,0.82796943,1.1606442,0.06015529,2.9410193,0.07109547,1
40f143cd-6cc0-443f-a635-050e92f81251,0.09331865,3.668016,0.09302323,10.05905,0.19981217,1
0c096557-313d-47ad-8075-6c9dea3da2bc,0.014261903,3.1637151,0.34648356,3.8480027,0.6727905,1
e8e08af4-73aa-42c1-925b-c77f84d98c73,0.29745844,6.2540236,0.029197307,17.221325,0.05200672,1
d5a41c81-a19b-46cc-85a1-d4cb1a0f8b3a,0.028873747,6.162939,0.14109412,15.56823,0.3388145,1
403f8ebb-865a-4bed-9f25-b2e36674c658,0.70643413,2.970692,0.27581343,4.1486783,0.12514949,1
8ab9c700-1ab9-4bb1-a0cd-04c8564061f0,0.7018693,2.221659,0.39194667,9.139513,1.1420367,1
00230ccd-4922-4f8c-b67f-ba70d0db22d3,0.72508264,1.2862071,0.043981515,3.9873145,0.118890285,1
d729c57e-f2fa-4902-9f36-ae74fb02daa0,0.62333417,2.4470856,0.08310004,2.866108,0.21486878,1
cae51644-9a78-43b7-9c97-2a22bfd057e8,0.84985054,1.2117342,0.015435564,4.650531,0.010715008,1
00e988db-319b-45b1-b16d-ccbbeaeb07cc,0.5502288,1.8697714,0.13743399,3.390256,0.22571182,1
3a8de3ad-be06-4b77-9334-9278e4ee4d74,0.63676745,1.2543453,0.023369277,2.1270125,0.047528982,1
a5c473dd-af9a-4019-91b4-bd988c6d4e9b,0.74671227,1.4741081,0.0051590283,2.0728753,0.0046880245,1
a3435214-3c90-440a-a329-a14c058a76a3,0.4191228,1.5447983,0.011358368,3.5989864,0.033281565,1
b8f9411a-824a-4ec0-a1da-a5949c9edcbc,0.9897152,2.7711196,0.015307935,5.666037,0.008180857,1
a327bb0d-0ee6-4656-b496-0cd1f8e3414b,0.16242346,1.4954486,0.020268476,2.4119785,0.06959844,1
cf2ac373-49b8-4674-b6c6-3404f8864cc4,0.9858979,1.249049,0.12440334,2.9108393,0.21777892,1
cf899556-0e3d-421f-8756-adb48be4da2f,0.6425408,1.6185962,0.11443563,1.964876,0.24301481,0
f621c46e-229e-4161-a76c-29f2ead7545f,0.10322475,2.6294205,0.10890518,6.8922014,0.26201105,1
1d319be0-a276-4bf3-b98e-17aa9c3100fa,0.6659641,1.4101298,0.09792176,2.7768352,0.14587688,1
81829286-073f-498d-acc9-b44dab448f4e,0.23719923,1.5431781,0.026982255,4.0624857,0.10557389,1
a496ed1f-24fe-4a29-bcb8-1d8846495289,0.988489,1.8051534,0.2976139,2.6323833,3.0255282,1
545ee117-1ed4-4487-893f-506d2fe4f5d5,0.7996812,2.7298965,0.34071618,4.833458,0.14277983,1
2f508d4f-8ac9-42a9-8d57-cea8607d25dd,0.80399036,1.1406175,0.09865494,2.2828648,0.39761567,1
8aca743a-21b7-466a-a530-d524f55389e8,0.67186815,1.146716,0.0998445,1.9094439,0.4295156,0
7e952228-3539-47f1-8a69-91438525df96,0.44599625,1.34393,0.15246923,2.2136543,0.040924072,1
876c82bd-244f-4289-877c-3adfd5da634a,0.35683173,1.20068,0.08412085,2.9264429,0.1135478,1
caba136b-f640-44e7-8506-c22412b91724,0.21963498,1.805999,0.052746195,3.1712666,0.1706438,1
43b7c709-7ae3-4d12-8347-e60136047f51,0.9185652,2.039964,0.095925905,5.3899,0.066066265,1
130d24dc-b1a0-4acc-9ce0-3453d6639e3a,0.80344105,1.7542378,0.16610566,3.5161061,0.38872504,1
669edbc9-5a99-4792-a42f-18d40f61de81,0.9246927,1.7605827,0.913171,5.935636,0.58426857,1
f2c61893-a8c5-47da-a490-326b35dcb748,0.9629989,3.1304789,0.02832055,8.22033,0.16320682,1
9bb67974-0eeb-4264-a620-9f84bb99c199,0.6511052,1.5520416,0.04163702,2.605843,0.036052942,1
83ee5a89-b86b-4a80-b9b3-da48d0b0d7ce,0.9102219,3.6113856,0.050007343,3.6413848,0.13272,1
c2c67f94-fa12-4c68-9e14-65d6fbdb0d64,0.8805607,1.6512815,0.16798232,6.4892993,1.1225812,1
6e5514ca-1cbd-411b-8f78-03ab602aaf92,0.7248828,1.589568,0.060895804,3.677139,0.15047073,1
cf6217b2-f9ae-4d79-8dab-b719d2e96ad3,0.99070024,1.5694011,0.02301762,3.3405292,0.10341406,1
b6ec46e0-db63-400c-993a-d677c0a872d0,0.9950838,2.316631,0.116104476,4.5343213,0.1288333,1
1f074830-13d8-4586-9a56-d21d47291592,0.3246295,1.9810483,0.046868198,3.5421119,0.08465767,1
72080ce2-583d-4904-beff-cf8a3c1a110f,0.5286521,1.4565488,0.008245325,2.0708296,0.0035068989,1
931795fe-1ba5-4beb-810b-91e4b4d1c67b,0.7446515,1.8540622,0.18080284,3.0951319,0.015022039,1
dc9a5505-0d65-4fbe-b719-abfc4bf223ad,0.7560464,1.5043393,0.04794199,2.760275,0.09594679,1
916b8e72-91a4-4247-842b-fae194d57104,0.89605904,2.1516871,0.10699768,7.734142,0.82324743,1
702f4da4-e8c2-4a4e-9ee8-0ce7f114e09b,0.99597394,2.2455237,0.068236984,4.7490373,0.2711308,1
cc2fd1d2-1d3b-4105-97d3-18d70f515154,0.9236913,1.2388781,0.087155215,3.3506165,0.08294654,1
ef5abb83-94ad-4d7d-b6ba-60c16aabd29e,0.43602186,1.7347268,0.1500482,3.140378,0.2470653,1
1fbfe452-ec21-40e8-9027-cbafe93165b5,0.56569636,1.2637722,0.04480331,1.9312758,0.20659709,0
d64bca4c-1679-4e67-8363-a1d42b874688,0.48081005,1.506008,0.01525952,3.6475778,0.045325518,1
b45309c7-13e1-4a50-9b2a-7751bb417f10,0.75731987,1.8520721,0.07998778,3.1420295,0.21909213,1
e9958523-9e28-47c0-b787-bded84c89862,0.6077565,1.246847,0.01771123,2.0323288,0.017949104,1
897c46bd-f901-444e-be0d-de4a7b226f29,0.999553,1.9127444,0.37620786,2.3126173,0.0048244,1
606c3124-0b9d-4c2e-9a51-c7d53a410966,0.99992,4.049444,0.11977584,9.942725,0.32476354,1
dd0b5b90-3e48-4c90-8779-fbdae7239508,0.9607101,1.2118005,0.15582912,3.6814587,1.0951488,1
3ae6cb10-177f-4df9-a386-41a8a9ccafe9,0.9941291,2.6935058,0.027125467,12.098384,0.034222364,1
ebe764ab-217e-4f8a-b31d-b09d9cca2007,0.99961346,3.2127182,0.2602595,15.731,1.3327575,1
04adeecb-79e9-4687-a4fa-a2cfa3ba9055,0.2970905,1.3963565,0.26918772,3.804934,0.14284301,1
27255376-7ba8-4720-a8c3-a4da3801972a,0.3179295,1.6135577,0.38539836,2.777729,0.45738244,1
fb918135-ce45-4a26-a8ac-95c2cab29b72,0.99418664,2.212596,0.03946526,2.272275,0.19615364,1
f186d267-faa4-4b69-8bad-223566765f39,0.99329,2.8656397,0.071975395,4.082391,0.24510503,1
b9c44f3d-951f-459d-82fe-3751f29421aa,0.8087753,1.4905435,0.027987,4.92661,0.013827562,1
135dbd57-6235-448b-ab12-f5d8f02cc748,0.9744201,2.7338953,0.020769365,1.9975268,0.023541212,0
202beb71-f134-42a8-a815-5ec2f92c1715,0.00017742316,2.2878041,0.013379252,4.7737875,0.20589995,1
ff39bac3-9b66-4a69-a7f9-8da831972ea1,0.8036499,1.9381976,0.022243777,3.1502948,0.036594868,1
3f996973-8dc0-445a-80d9-109d7a87ced5,0.86903656,1.2125642,0.101059124,2.4260743,2.2238925,1
d8f9292f-3fd6-4724-8cd5-f7603572ee7c,0.091230564,2.1281424,0.012307775,5.9711385,0.004024744,1
652dd891-f727-4edd-813c-0db54d7a173a,0.99777836,1.8285681,0.03132988,2.0640209,0.05119896,1
049d6799-e01b-40d9-92a5-0d7f3b6c542b,0.9111544,1.7628802,0.09842985,3.7853687,0.4935484,1
69fc629d-6077-45a4-ab6f-1975ae4a1e57,0.036824837,1.4683175,0.25479063,3.0127797,1.5019896,1
68557630-e4f9-4e1d-af6e-5556952a186d,0.822074,2.0914865,0.24022363,2.3390443,0.30962682,1
fa447e91-fb08-4237-a9f5-da344505db6e,0.5811647,1.2647188,0.065735385,2.349005,0.0332067,1
0c539564-9cf2-4a1e-9c8c-7cc2809ef640,0.91181165,4.7103944,0.10453165,5.646448,0.08093715,1
a6f1c995-2343-483d-a690-7fda28069ceb,0.8863116,2.023307,1.5740981,3.9665484,3.1208558,1
a854bdeb-f9ce-42cf-b912-ea993005acbd,0.9999107,4.1419683,0.29588646,8.414201,0.06440258,1
ca5d7268-80df-4387-9b65-74f4d1824dab,0.91532785,1.2375672,0.09139104,2.0372653,0.1958139,1
ff9ae974-c7b5-4b71-80b8-9a1c8f442927,0.48386073,2.2230995,0.013068327,2.1100554,0.060351133,1
2384f277-5858-4dca-b28d-a5ca795b46ed,0.40480924,4.0746775,0.28510386,9.851871,0.96986556,1
30475bce-0440-436c-9969-c90ace2778ea,0.93937963,1.1964701,0.07143695,4.0608683,0.2689638,1
55e56f17-203c-4bf7-8c80-b65bfaee1154,0.6524226,2.192196,0.24222517,2.5222712,0.07046175,1
d99839d1-2e91-4434-8e15-c0be744e20bd,0.98488235,1.3252778,0.022132505,4.6121726,0.30854726,1
a5277aba-3af2-438f-9b82-a00c1a201125,0.39609936,1.541676,0.22658788,3.9078603,0.34528375,1
91b50d51-c328-4286-88a9-7ddede0f9bcd,0.3440109,1.5841721,0.08893502,3.0318086,0.5396259,1
8d80d754-b589-408e-9e54-502193c96790,0.9027778,2.314087,0.40355548,5.978514,1.301285,1
033e8dfd-8bd9-4a6d-b016-7238c2dfed7a,0.94723034,2.5352583,0.061572276,5.452456,0.004558563,1
d8c24d16-4f95-4ba0-91dc-93839cc6ef81,0.700138,2.7824745,0.09941052,6.2159014,0.6196754,1
62aedbe9-6f92-4d77-bfed-1055b135f5f7,0.7785575,1.9025623,0.012977728,3.734094,0.0025699139,1
936b7e65-f699-4349-b139-19f03cc9bbca,0.08141049,1.2655677,0.11202208,5.026285,0.56696844,1
f583ea0a-6414-481b-ac19-0a0bef68c38f,0.99481505,1.8948289,0.15102036,2.9884007,0.13401794,1
a2376b66-170a-4f01-af89-116de43a4d83,0.8179731,1.8586491,0.3441695,4.854803,0.64247966,1
584376cc-b927-4d0a-bf7f-72e6e7b8c963,0.76527375,2.6162639,0.25687978,6.715984,0.07843995,1
4ca3cfc0-e1b8-46a6-903d-e9f152d32324,0.7191483,1.3289788,0.122027114,2.8164556,0.18481493,1
0a749a7c-9ed5-4e29-9277-d08d9c87a5f7,0.82462007,1.7477764,0.14772545,3.157589,3.0211952,1
17007349-0ce4-4c37-92a5-455ea6b1e571,0.98273855,1.2179896,0.0728374,2.515096,0.104291916,1
afbc1ca3-a691-4662-ac80-ed76c623b240,0.5968044,1.4060947,0.026675045,3.332251,0.030035734,1
7d66fb8f-97d3-492d-b03b-ada61a4b02dc,0.81490993,1.2773265,0.58295006,2.5276344,0.38128448,1
64b3bc88-1a43-4042-a302-5deb4787e3ea,0.99256897,1.4771804,0.057342257,4.397632,0.13511062,1
75c3d92d-0bd3-4800-87af-b813e8a448ee,0.9963321,1.9153384,0.44527853,4.337182,2.6817496,1
9cedc12a-4bd4-414b-8b87-b5c27cb25137,0.88730794,2.061874,0.061184328,8.779042,0.16898227,1
f5da9ee5-4775-49e6-9dea-1c85b9cfc624,0.7673556,1.1913711,0.0186637,2.0334783,0.019974947,1
c180d9a0-194e-4382-9bb5-e508fb29f26f,0.884169,1.4018744,0.017525494,2.0563877,0.08966756,1
043b681e-fcf9-43cc-96c9-77416fe8e948,0.7883486,3.782789,0.504407,13.674724,1.4388094,1
f3fd5732-0aea-402a-aae7-2be02cccd67b,0.9379088,2.1461415,0.04610301,3.826188,0.041944027,1
46760376-710d-4e9a-b27b-8588ab917605,0.22334342,3.822892,0.20763613,8.417431,1.6566098,1
f3458512-de84-4a36-aea3-75c948ab2a4b,0.66413397,1.2856923,0.063215666,3.9695587,0.0691669,1
1ad06272-2aee-4eb1-b365-258082a5a21b,0.276685,1.7933689,0.19557206,5.7599387,0.46531272,1
f274e5c9-3688-468e-9262-b5529b78464e,0.4847237,2.0002887,0.08505236,4.725048,0.010759592,1
ea991a96-2807-4afe-83fb-6bb2ff827cf9,0.8920749,1.2500843,0.03968027,2.412097,0.23366642,1
1215b952-8802-488d-8f72-69f208275f14,0.8894306,1.7532347,0.02251625,6.088968,0.14721322,1
21740081-893e-4818-9372-04ff0d6e2c62,0.6488614,1.3191779,0.01731665,2.4425225,0.0540998,1
b77aef3c-04e2-4852-990d-37877a4846ce,0.9724748,2.365039,0.008504256,3.7345185,0.021582842,1
574a11ac-3e11-453e-89dd-ff058c3740e0,0.8828962,1.2023586,0.012867069,3.6481454,0.0061490536,1
8fc82f91-da83-400f-a727-5ac90bcb56e7,0.8138753,1.3302913,0.36314332,2.2973044,2.3521674,1
ca8c32ba-f688-4d51-8364-6c631241da72,0.99878395,1.3161985,0.008676354,4.2955647,0.02550888,1
ab336a64-1245-4e16-9482-09040c372ad5,0.39225575,1.5584997,0.60994714,2.4756348,0.07020044,1
29589018-7bab-46be-99a2-8071091d227d,0.962328,1.5419158,0.07326576,7.13309,0.5731721,1
b2033bf3-9ce9-4db8-ac7d-179a8b1646b9,0.9165783,1.293087,0.05610533,3.5914757,0.13324738,1
fa944a5a-e0a8-4023-aefd-012cf967e822,0.6062539,1.1301514,0.08239977,3.3462734,0.4398656,1
6faf361e-3ef0-4f1f-a0af-5b4fa3fa7de4,0.35703498,1.3798504,0.1262364,5.14137,0.0735724,1
3e8b3757-879e-4ecb-8f73-46eac53e239f,0.7476255,1.9043372,0.05993295,3.8489957,0.124853134,1
60f77d4f-a3ab-4222-b807-4fd61a5bcff0,0.76856244,1.5762181,0.049968127,2.9607449,0.21303535,1
3eae2b7b-c9c8-4b0a-8ef8-d15c58cf8f8e,0.53321475,2.5043797,0.2262969,6.4248347,0.9868455,1
fa43c23e-315f-4db6-ab44-203222b2d89f,0.44183937,2.5849519,0.21198836,4.778536,0.270303,1
ece26797-bc85-4195-b9b9-af0853611873,0.4258386,1.3089627,0.13976036,2.2012525,0.6614671,1
a79d905d-04e9-4e6e-b020-3d1a136d0b21,0.7534869,1.4790257,0.3820987,6.093993,0.78267455,1
c49a8d52-8e92-4188-98b3-3bb540476367,0.97620237,1.9765302,0.13289975,6.560703,0.6294596,1
f6bd6e5e-eb55-422b-814a-175081836fe0,0.8235456,1.8818897,0.036659893,2.402951,0.032473564,1
e13a2726-f9a4-45f1-80ec-0f4e76a74280,0.00024714306,1.4227296,0.25305668,3.25805,0.02953291,1
07e527da-0ecf-425b-bef2-0537bcc2b37e,0.90288585,1.8641582,0.023984237,8.918298,0.33745456,1
4e553836-b784-4335-aeaa-db29143182ca,0.80429405,1.6289752,0.11086035,4.8188996,0.67819285,1
a94a3606-9580-429a-87d8-6c6f2cfd16b6,0.779356,1.6516273,0.03354872,2.4943273,0.19702959,1
e49ac302-d6ac-456e-8a75-cee6446c3790,0.14619027,3.0425303,0.059882652,3.5908778,0.074748755,1
205dcedc-9545-4999-8d24-df06c1d694a9,0.8171496,1.1324615,0.023972834,3.1947114,0.030708551,1
e57f610f-77d3-4f7b-83fa-9895f715c6c9,0.6009787,2.6329598,0.08223948,3.1889586,0.044651747,1
c43bc45b-c5b7-4dee-9194-2179fc223ac9,0.73999375,1.4161619,0.21055934,2.285821,0.33164477,1
f81037c2-5320-429e-989b-c1a75f87bead,0.9822351,1.6169988,0.016784696,2.574732,0.067061186,1
f08ad25c-d80e-41cc-a90c-56ac2a2a7a6c,0.9598593,4.7067738,0.51252294,14.655056,0.004326582,1
f7655d95-d282-484b-9717-a9f14b299ef9,0.98535115,5.5561223,0.09240672,21.97791,0.5693238,1
b6014bb2-1b30-42df-ab9c-c3de24be0cae,0.9660937,4.3240533,0.093274035,12.146732,0.5433364,1
d8a48cee-6765-4c6e-b829-f235c4ef9a86,0.9066963,2.0187824,0.25318754,2.8699715,0.03759861,1
9dce8907-4abd-4cea-b0db-2bd529089a7a,0.95961815,5.062104,0.12481335,9.220142,0.16902757,1
d2afa6b8-73c3-4db8-baaf-128d59275de2,0.63518065,1.7261481,0.25988945,4.7893963,0.96082425,1
bd8a5044-ab28-48b1-8988-b2c499d4f1ca,0.29787996,1.1381836,0.0739307,3.4096112,0.46898723,1
59071774-6f6b-413c-ae0b-ff0def7c6631,0.41971406,1.6488124,0.20618063,7.538609,0.86135125,1
3c924277-0260-4217-84a6-f93fbb8a87b9,0.9785423,2.4920952,0.02154938,8.463624,0.020951986,1
e403b62f-c24e-491f-a71b-3d7146fa3eaf,0.7242143,1.5355092,0.10488506,2.443783,0.055302143,1
84dbc118-1627-433f-b712-74e5b631bc7a,0.892912,1.5032336,0.61556256,2.949902,3.1312616,1
f11c3fc9-27f9-4a61-a884-ab63ac66da91,0.36627957,1.5956596,0.039110173,2.1768003,0.028392792,1
d64fc26c-dc19-4187-bfb1-e8a3b5381ae7,0.7556395,2.1662352,0.28457433,5.577037,0.70520043,1
b60edb13-7a13-4480-9551-9877a00b065a,0.9424932,3.2353554,0.027475318,5.7881446,0.0049233437,1
54a04456-0886-4682-9bff-a69d934e7461,0.9337538,1.1505681,0.07800349,2.9754214,1.1789296,1
224a3055-90fd-4336-9c26-f51a917657ef,0.53313464,2.0206468,0.107125185,1.8989542,0.24458241,0
a918ec83-19b8-4efe-9fd7-af3f8d5f3ae9,0.5733949,1.2529186,0.009911844,3.1052537,0.019913912,1
98377a13-0b78-4117-b774-762122219859,0.34883732,1.3650978,0.011450445,5.2032123,0.030956984,1
12d7ca76-8c03-4998-b599-adc0a02c432c,0.72324336,1.8832802,0.014772431,4.929091,0.0011446476,1
be062329-4a00-4b49-a902-1f7f04074674,0.5515613,1.1655076,0.009149483,3.1410956,0.018357277,1
87b61645-58c1-44bb-885b-bfa3dab0bdcf,0.9383492,1.7501236,0.088003464,2.4512343,0.33212805,1
e6a03ddb-31a4-4e54-aac0-4e1dbb67ca5c,0.39146543,1.210406,0.013887147,1.9955653,0.021093845,0
db08cc54-ba2e-42cb-a8f6-e10e5d4bba75,0.37287793,1.6571891,0.1434507,2.547926,0.10157919,1
2aade498-b41c-41b5-b56d-360f961b71fb,0.058174495,2.345482,0.017734114,2.6386194,0.014746428,1
215813a5-feed-4669-a0c7-0f436df790c5,0.83546644,1.3360069,0.073928565,2.121451,2.504679,1
a20dd3ac-ccf2-4b18-bfeb-d8fd49322b79,0.27526522,1.6752477,0.06056749,3.2486317,0.034981966,1
d3d199e0-f3a0-4c03-9d1d-e23971f665a9,0.999961,1.4210991,0.6357401,3.431619,0.18778014,1
f122a519-f585-440f-9c3c-79e5bfeca71b,0.87537485,3.898887,0.023128828,11.832894,0.023760557,1
a59e9fd9-56c2-4e21-8f8f-0092d3e5367b,0.999284,2.8019266,0.14450799,6.5327086,0.65950274,1
61832968-9ded-4323-8d30-c286a940f5aa,0.6951872,4.252345,0.009739562,9.432873,0.003581524,1
6a7adfb6-afb2-40a7-bf20-d58912dd2a16,0.49634892,1.461272,0.040607106,2.8972347,0.026157856,1
8872707d-f41b-44f7-a8cf-0317b1d29935,0.99972606,2.29227,0.04181718,5.601115,0.007842302,1
aab8f89a-11a4-43b5-8688-9af881167120,0.76379734,1.3251457,0.06960225,2.3527331,0.13594937,1
41072f11-f59f-4a76-8f5e-a12d08901f37,0.69323665,1.4234906,0.010963531,2.0077393,0.08263874,1
5d455582-b35d-462b-9aa6-df1c63d706e6,0.9239813,3.0566673,0.00731136,2.2893133,0.013529301,1
ab62f405-348b-421e-834a-d664b56e5bee,0.89831936,1.5262593,0.0683935,2.1980755,0.42804146,1
0916b221-d0be-4a49-9e55-0f8871942a90,0.1668296,1.2638409,0.18452069,2.5525458,0.29924154,1
366f6185-2129-484c-8cce-d068044d09cd,0.6869137,2.0581522,0.29781482,3.8663282,0.5679233,1
57e4aa83-e3b1-4f78-a108-e5c2fc279f4b,0.9924672,1.1891228,0.006153631,3.1126902,0.009994268,1
bc4fe477-dbb5-4c2d-9c09-71db81fcd0a1,0.8780836,1.9383157,0.07549603,5.2995467,0.055551052,1
975713e6-b594-4370-931f-b7257cc88581,0.900752,4.6957445,0.30578107,11.358289,1.0192554,1
b8ee37a1-cfa2-4024-894e-a41aa4b11c9f,0.80486107,1.9404066,0.07588164,3.6029563,0.25997424,1
4f224757-8b3c-421c-982a-a5cf17363550,0.9994,2.5729165,0.008436823,6.9669766,0.01507926,1
71b90ea2-84d4-493f-9fc1-a963f2ede873,0.720521,2.9544644,0.29314148,10.142897,1.1155255,1
cc530c26-504c-4ec2-87a3-bd0823c3e2c2,0.6540606,4.7678533,0.021726744,13.883181,0.006729126,1
2be0e8d9-043e-49e5-80fe-adb0d84baa2a,0.97691953,2.0572999,0.14666554,2.5491836,0.0036849976,1
b1f06b21-3ba5-48c0-b68f-c175823f5b83,0.9959887,1.8561524,0.0147181945,7.2083693,0.026931286,1
fab0e4ac-e7d8-4236-ac60-43607f69cd3b,0.82657933,1.3954755,0.039063044,2.581869,0.004143238,1
c4d9ce27-b578-43c3-b968-46d03cce58f8,0.3157686,1.133896,0.025765086,2.561877,0.009038448,1
70548386-4bfc-44d3-9b27-1162c64ad148,0.9463164,1.3156707,0.024062773,2.3767998,0.41889405,1
de2b17b0-795b-4dcb-b696-88b7ee76a479,0.6691062,1.7973269,0.12093353,2.4624665,0.24197674,1
d3f731ec-4f8a-4bc9-bd3e-48c66530931e,0.7325339,1.4249781,0.019986482,2.2585216,0.08210015,1
ab490392-5e66-4dde-8cb2-c413f6513fcd,0.4904947,1.1465724,0.21399084,2.3094966,0.004197836,1
